402|1103050013|Lhok Rukam|1103050|1|3|33
403|1103050014|Air Pinang|1103050|1|3|33
404|1103050015|Panton Luas|1103050|1|3|33
405|1103050016|Lhok Bengkuang Timur|1103050|1|3|33
406|1103060001|Ujung Tanah|1103060|1|3|34
407|1103060002|Payonan Gadang|1103060|1|3|34
408|1103060003|Lubuk Layu|1103060|1|3|34
409|1103060004|Suaq Hulu|1103060|1|3|34
410|1103060005|Luar|1103060|1|3|34
411|1103060006|Ujung Kampung|1103060|1|3|34
412|1103060007|Tampang|1103060|1|3|34
413|1103060008|Jilatang|1103060|1|3|34
414|1103060009|Air Sialang Hulu|1103060|1|3|34
415|1103060010|Air Sialang Tengah|1103060|1|3|34
416|1103060011|Air Sialang Hilir|1103060|1|3|34
417|1103060012|Subarang|1103060|1|3|34
418|1103060013|Gunung Ketek|1103060|1|3|34
419|1103060014|Kota Baru|1103060|1|3|34
420|1103060015|Madat|1103060|1|3|34
421|1103060016|Dalam|1103060|1|3|34
422|1103060017|Tengah|1103060|1|3|34
423|1103060018|Balai|1103060|1|3|34
424|1103060019|Baru|1103060|1|3|34
425|1103060020|Gadang|1103060|1|3|34
426|1103060021|Ladang Kasik Putih|1103060|1|3|34
427|1103060022|Ladang Panton Luas|1103060|1|3|34
428|1103060023|Alur Simerah|1103060|1|3|34
429|1103060024|Alur Pinang|1103060|1|3|34
430|1103060025|Gunung Cut|1103060|1|3|34
431|1103060026|Kuta Blang|1103060|1|3|34
432|1103060027|Batee Tunggai|1103060|1|3|34
433|1103060028|Arafah|1103060|1|3|34
434|1103070001|Sawang Bau|1103070|1|3|35
435|1103070002|Ujung Padang|1103070|1|3|35
436|1103070003|Kuta Baro|1103070|1|3|35
437|1103070004|Simpang III|1103070|1|3|35
438|1103070005|Blang Gelinggang|1103070|1|3|35
439|1103070006|Meuligo|1103070|1|3|35
440|1103070007|Sawang I|1103070|1|3|35
441|1103070008|Sawang II|1103070|1|3|35
442|1103070009|Ujung Karang|1103070|1|3|35
443|1103070010|Lhok Pawoh|1103070|1|3|35
444|1103070011|Panton Luas|1103070|1|3|35
445|1103070012|Trieng Meuduro Tunong|1103070|1|3|35
446|1103070013|Trieng Meuduro Baroh|1103070|1|3|35
447|1103070014|Sikulat|1103070|1|3|35
448|1103070015|Mutiara|1103070|1|3|35
449|1103080001|Alue Meutuah|1103080|1|3|36
450|1103080002|Lhok Aman|1103080|1|3|36
451|1103080003|Ladang Baro|1103080|1|3|36
452|1103080004|Labuhan Tarok|1103080|1|3|36
453|1103080005|Tanjung Harapan|1103080|1|3|36
454|1103080006|Kuta Baro|1103080|1|3|36
455|1103080007|Keude Meukek|1103080|1|3|36
456|1103080008|Aron Tunggai|1103080|1|3|36
457|1103080009|Blang Bladeh|1103080|1|3|36
458|1103080010|Blang Teungoh|1103080|1|3|36
459|1103080011|Ie Buboh|1103080|1|3|36
460|1103080012|Kuta Buloh II|1103080|1|3|36
461|1103080013|Kuta Buloh I|1103080|1|3|36
462|1103080014|Ie Dingen|1103080|1|3|36
463|1103080015|Drien Jalo|1103080|1|3|36
464|1103080016|Jambo Papeun|1103080|1|3|36
465|1103080017|Buket Meuh|1103080|1|3|36
466|1103080018|Alue Baro|1103080|1|3|36
